x_rd,y_rd
81883.75,449628.25
81884.25,449628.25
81884.75,449628.25
81885.25,449628.25
81885.75,449628.25
81886.25,449628.25
81886.75,449628.25
81887.25,449628.25
81887.75,449628.25
81888.25,449628.25
81888.75,449628.25
81889.25,449628.25
81889.75,449628.25
81890.25,449628.25
81890.75,449628.25
81891.25,449628.25
81868.75,449627.75
81869.25,449627.75
81869.75,449627.75
81870.25,449627.75
81870.75,449627.75
81871.25,449627.75
81871.75,449627.75
81872.25,449627.75
81872.75,449627.75
81873.25,449627.75
81873.75,449627.75
81874.25,449627.75
81874.75,449627.75
81875.25,449627.75
81875.75,449627.75
81876.25,449627.75
81876.75,449627.75
81877.25,449627.75
81877.75,449627.75
81878.25,449627.75
81878.75,449627.75
81879.25,449627.75
81879.75,449627.75
81880.25,449627.75
81880.75,449627.75
81881.25,449627.75
81881.75,449627.75
81882.25,449627.75
81882.75,449627.75
81883.25,449627.75
81883.75,449627.75
81884.25,449627.75
81884.75,449627.75
81885.25,449627.75
81885.75,449627.75
81886.25,449627.75
81886.75,449627.75
81887.25,449627.75
81887.75,449627.75
81888.25,449627.75
81888.75,449627.75
81889.25,449627.75
81889.75,449627.75
81890.25,449627.75
81890.75,449627.75
81891.25,449627.75
81869.25,449627.25
81869.75,449627.25
81870.25,449627.25
81870.75,449627.25
81871.25,449627.25
81871.75,449627.25
81872.25,449627.25
81872.75,449627.25
81873.25,449627.25
81873.75,449627.25
81874.25,449627.25
81874.75,449627.25
81875.25,449627.25
81875.75,449627.25
81876.25,449627.25
81876.75,449627.25
81877.25,449627.25
81877.75,449627.25
81878.25,449627.25
81878.75,449627.25
81879.25,449627.25
81879.75,449627.25
81880.25,449627.25
81880.75,449627.25
81881.25,449627.25
81881.75,449627.25
81882.25,449627.25
81882.75,449627.25
81883.25,449627.25
81883.75,449627.25
81884.25,449627.25
81884.75,449627.25
81885.25,449627.25
81885.75,449627.25
81886.25,449627.25
81886.75,449627.25
81887.25,449627.25
81887.75,449627.25
81888.25,449627.25
81888.75,449627.25
81889.25,449627.25
81889.75,449627.25
81890.25,449627.25
81890.75,449627.25
81891.25,449627.25
81891.75,449627.25
81869.75,449626.75
81870.25,449626.75
81870.75,449626.75
81871.25,449626.75
81871.75,449626.75
81872.25,449626.75
81872.75,449626.75
81873.25,449626.75
81873.75,449626.75
81874.25,449626.75
81874.75,449626.75
81875.25,449626.75
81875.75,449626.75
81876.25,449626.75
81876.75,449626.75
81877.25,449626.75
81877.75,449626.75
81878.25,449626.75
81878.75,449626.75
81879.25,449626.75
81879.75,449626.75
81880.25,449626.75
81880.75,449626.75
81881.25,449626.75
81881.75,449626.75
81882.25,449626.75
81882.75,449626.75
81883.25,449626.75
81883.75,449626.75
81884.25,449626.75
81884.75,449626.75
81885.25,449626.75
81885.75,449626.75
81886.25,449626.75
81886.75,449626.75
81887.25,449626.75
81887.75,449626.75
81888.25,449626.75
81888.75,449626.75
81889.25,449626.75
81889.75,449626.75
81890.25,449626.75
81890.75,449626.75
81891.25,449626.75
81891.75,449626.75
81892.25,449626.75
81869.75,449626.25
81870.25,449626.25
81870.75,449626.25
81871.25,449626.25
81871.75,449626.25
81872.25,449626.25
81872.75,449626.25
81873.25,449626.25
81873.75,449626.25
81874.25,449626.25
81874.75,449626.25
81875.25,449626.25
81875.75,449626.25
81876.25,449626.25
81876.75,449626.25
81877.25,449626.25
81877.75,449626.25
81878.25,449626.25
81878.75,449626.25
81879.25,449626.25
81879.75,449626.25
81880.25,449626.25
81880.75,449626.25
81881.25,449626.25
81881.75,449626.25
81882.25,449626.25
81882.75,449626.25
81883.25,449626.25
81883.75,449626.25
81884.25,449626.25
81884.75,449626.25
81885.25,449626.25
81885.75,449626.25
81886.25,449626.25
81886.75,449626.25
81887.25,449626.25
81887.75,449626.25
81888.25,449626.25
81888.75,449626.25
81889.25,449626.25
81889.75,449626.25
81890.25,449626.25
81890.75,449626.25
81891.25,449626.25
81891.75,449626.25
81892.25,449626.25
81870.25,449625.75
81870.75,449625.75
81871.25,449625.75
81871.75,449625.75
81872.25,449625.75
81872.75,449625.75
81873.25,449625.75
81873.75,449625.75
81874.25,449625.75
81874.75,449625.75
81875.25,449625.75
81875.75,449625.75
81876.25,449625.75
81876.75,449625.75
81877.25,449625.75
81877.75,449625.75
81878.25,449625.75
81878.75,449625.75
81879.25,449625.75
81879.75,449625.75
81880.25,449625.75
81880.75,449625.75
81881.25,449625.75
81881.75,449625.75
81882.25,449625.75
81882.75,449625.75
81883.25,449625.75
81883.75,449625.75
81884.25,449625.75
81884.75,449625.75
81885.25,449625.75
81885.75,449625.75
81886.25,449625.75
81886.75,449625.75
81887.25,449625.75
81887.75,449625.75
81888.25,449625.75
81888.75,449625.75
81889.25,449625.75
81889.75,449625.75
81890.25,449625.75
81890.75,449625.75
81891.25,449625.75
81891.75,449625.75
81892.25,449625.75
81892.75,449625.75
81893.75,449625.75
81870.25,449625.25
81870.75,449625.25
81871.25,449625.25
81871.75,449625.25
81872.25,449625.25
81872.75,449625.25
81873.25,449625.25
81873.75,449625.25
81874.25,449625.25
81874.75,449625.25
81875.25,449625.25
81875.75,449625.25
81876.25,449625.25
81876.75,449625.25
81877.25,449625.25
81877.75,449625.25
81878.25,449625.25
81878.75,449625.25
81879.25,449625.25
81879.75,449625.25
81880.25,449625.25
81880.75,449625.25
81881.25,449625.25
81881.75,449625.25
81882.25,449625.25
81882.75,449625.25
81883.25,449625.25
81883.75,449625.25
81884.25,449625.25
81884.75,449625.25
81885.25,449625.25
81885.75,449625.25
81886.25,449625.25
81886.75,449625.25
81887.25,449625.25
81887.75,449625.25
81888.25,449625.25
81888.75,449625.25
81889.25,449625.25
81889.75,449625.25
81890.25,449625.25
81890.75,449625.25
81891.25,449625.25
81891.75,449625.25
81892.25,449625.25
81892.75,449625.25
81870.75,449624.75
81871.25,449624.75
81871.75,449624.75
81872.25,449624.75
81872.75,449624.75
81873.25,449624.75
81873.75,449624.75
81874.25,449624.75
81874.75,449624.75
81875.25,449624.75
81875.75,449624.75
81876.25,449624.75
81876.75,449624.75
81877.25,449624.75
81877.75,449624.75
81878.25,449624.75
81878.75,449624.75
81879.25,449624.75
81879.75,449624.75
81880.25,449624.75
81880.75,449624.75
81881.25,449624.75
81881.75,449624.75
81882.25,449624.75
81882.75,449624.75
81883.25,449624.75
81883.75,449624.75
81884.25,449624.75
81884.75,449624.75
81885.25,449624.75
81885.75,449624.75
81886.25,449624.75
81886.75,449624.75
81887.25,449624.75
81887.75,449624.75
81888.25,449624.75
81888.75,449624.75
81889.25,449624.75
81889.75,449624.75
81890.25,449624.75
81890.75,449624.75
81891.25,449624.75
81891.75,449624.75
81892.25,449624.75
81892.75,449624.75
81893.25,449624.75
81871.25,449624.25
81871.75,449624.25
81872.25,449624.25
81872.75,449624.25
81873.25,449624.25
81873.75,449624.25
81874.25,449624.25
81874.75,449624.25
81875.25,449624.25
81875.75,449624.25
81876.25,449624.25
81876.75,449624.25
81877.25,449624.25
81877.75,449624.25
81878.25,449624.25
81878.75,449624.25
81879.25,449624.25
81879.75,449624.25
81880.25,449624.25
81880.75,449624.25
81881.25,449624.25
81881.75,449624.25
81882.25,449624.25
81882.75,449624.25
81883.25,449624.25
81883.75,449624.25
81884.25,449624.25
81884.75,449624.25
81885.25,449624.25
81885.75,449624.25
81886.25,449624.25
81886.75,449624.25
81887.25,449624.25
81887.75,449624.25
81888.25,449624.25
81888.75,449624.25
81889.25,449624.25
81889.75,449624.25
81890.25,449624.25
81890.75,449624.25
81891.25,449624.25
81891.75,449624.25
81892.25,449624.25
81892.75,449624.25
81893.25,449624.25
81871.25,449623.75
81871.75,449623.75
81872.25,449623.75
81872.75,449623.75
81873.25,449623.75
81873.75,449623.75
81874.25,449623.75
81874.75,449623.75
81875.25,449623.75
81875.75,449623.75
81876.25,449623.75
81876.75,449623.75
81877.25,449623.75
81877.75,449623.75
81878.25,449623.75
81878.75,449623.75
81879.25,449623.75
81879.75,449623.75
81880.25,449623.75
81880.75,449623.75
81881.25,449623.75
81881.75,449623.75
81882.25,449623.75
81882.75,449623.75
81883.25,449623.75
81883.75,449623.75
81884.25,449623.75
81884.75,449623.75
81885.25,449623.75
81885.75,449623.75
81886.25,449623.75
81886.75,449623.75
81887.25,449623.75
81887.75,449623.75
81888.25,449623.75
81888.75,449623.75
81889.25,449623.75
81889.75,449623.75
81890.25,449623.75
81890.75,449623.75
81891.25,449623.75
81891.75,449623.75
81892.25,449623.75
81892.75,449623.75
81893.25,449623.75
81893.75,449623.75
81871.25,449623.25
81871.75,449623.25
81872.25,449623.25
81872.75,449623.25
81873.25,449623.25
81873.75,449623.25
81874.25,449623.25
81874.75,449623.25
81875.25,449623.25
81875.75,449623.25
81876.25,449623.25
81876.75,449623.25
81877.25,449623.25
81877.75,449623.25
81878.25,449623.25
81878.75,449623.25
81879.25,449623.25
81879.75,449623.25
81880.25,449623.25
81880.75,449623.25
81881.25,449623.25
81881.75,449623.25
81882.25,449623.25
81882.75,449623.25
81883.25,449623.25
81883.75,449623.25
81884.25,449623.25
81884.75,449623.25
81885.25,449623.25
81885.75,449623.25
81886.25,449623.25
81886.75,449623.25
81887.25,449623.25
81887.75,449623.25
81888.25,449623.25
81888.75,449623.25
81889.25,449623.25
81889.75,449623.25
81890.25,449623.25
81890.75,449623.25
81891.25,449623.25
81891.75,449623.25
81892.25,449623.25
81892.75,449623.25
81893.25,449623.25
81893.75,449623.25
81894.25,449623.25
81871.75,449622.75
81872.25,449622.75
81872.75,449622.75
81873.25,449622.75
81873.75,449622.75
81874.25,449622.75
81874.75,449622.75
81875.25,449622.75
81875.75,449622.75
81876.25,449622.75
81876.75,449622.75
81877.25,449622.75
81877.75,449622.75
81878.25,449622.75
81878.75,449622.75
81879.25,449622.75
81879.75,449622.75
81880.25,449622.75
81880.75,449622.75
81881.25,449622.75
81881.75,449622.75
81882.25,449622.75
81882.75,449622.75
81883.25,449622.75
81883.75,449622.75
81884.25,449622.75
81884.75,449622.75
81885.25,449622.75
81885.75,449622.75
81886.25,449622.75
81886.75,449622.75
81887.25,449622.75
81887.75,449622.75
81888.25,449622.75
81888.75,449622.75
81889.25,449622.75
81889.75,449622.75
81890.25,449622.75
81890.75,449622.75
81891.25,449622.75
81891.75,449622.75
81892.25,449622.75
81892.75,449622.75
81893.25,449622.75
81893.75,449622.75
81894.25,449622.75
81872.25,449622.25
81872.75,449622.25
81873.25,449622.25
81873.75,449622.25
81874.25,449622.25
81874.75,449622.25
81875.25,449622.25
81875.75,449622.25
81876.25,449622.25
81876.75,449622.25
81877.25,449622.25
81877.75,449622.25
81878.25,449622.25
81878.75,449622.25
81879.25,449622.25
81879.75,449622.25
81880.25,449622.25
81880.75,449622.25
81881.25,449622.25
81881.75,449622.25
81882.25,449622.25
81882.75,449622.25
81883.25,449622.25
81883.75,449622.25
81884.25,449622.25
81884.75,449622.25
81885.25,449622.25
81885.75,449622.25
81886.25,449622.25
81886.75,449622.25
81887.25,449622.25
81887.75,449622.25
81888.25,449622.25
81888.75,449622.25
81889.25,449622.25
81889.75,449622.25
81890.25,449622.25
81890.75,449622.25
81891.25,449622.25
81891.75,449622.25
81892.25,449622.25
81892.75,449622.25
81893.25,449622.25
81893.75,449622.25
81894.25,449622.25
81894.75,449622.25
81895.75,449622.25
81872.25,449621.75
81872.75,449621.75
81873.25,449621.75
81873.75,449621.75
81874.25,449621.75
81874.75,449621.75
81875.25,449621.75
81875.75,449621.75
81876.25,449621.75
81876.75,449621.75
81877.25,449621.75
81877.75,449621.75
81878.25,449621.75
81878.75,449621.75
81879.25,449621.75
81879.75,449621.75
81880.25,449621.75
81880.75,449621.75
81881.25,449621.75
81881.75,449621.75
81882.25,449621.75
81882.75,449621.75
81883.25,449621.75
81883.75,449621.75
81884.25,449621.75
81884.75,449621.75
81885.25,449621.75
81885.75,449621.75
81886.25,449621.75
81886.75,449621.75
81887.25,449621.75
81887.75,449621.75
81888.25,449621.75
81888.75,449621.75
81889.25,449621.75
81889.75,449621.75
81890.25,449621.75
81890.75,449621.75
81891.25,449621.75
81891.75,449621.75
81892.25,449621.75
81892.75,449621.75
81893.25,449621.75
81893.75,449621.75
81894.25,449621.75
81894.75,449621.75
81895.25,449621.75
81872.75,449621.25
81873.25,449621.25
81873.75,449621.25
81874.25,449621.25
81874.75,449621.25
81875.25,449621.25
81875.75,449621.25
81876.25,449621.25
81876.75,449621.25
81877.25,449621.25
81877.75,449621.25
81878.25,449621.25
81878.75,449621.25
81879.25,449621.25
81879.75,449621.25
81880.25,449621.25
81880.75,449621.25
81881.25,449621.25
81881.75,449621.25
81882.25,449621.25
81882.75,449621.25
81883.25,449621.25
81883.75,449621.25
81884.25,449621.25
81884.75,449621.25
81885.25,449621.25
81885.75,449621.25
81886.25,449621.25
81886.75,449621.25
81887.25,449621.25
81887.75,449621.25
81888.25,449621.25
81888.75,449621.25
81889.25,449621.25
81889.75,449621.25
81890.25,449621.25
81890.75,449621.25
81891.25,449621.25
81891.75,449621.25
81892.25,449621.25
81892.75,449621.25
81893.25,449621.25
81893.75,449621.25
81894.25,449621.25
81894.75,449621.25
81895.25,449621.25
81872.75,449620.75
81873.25,449620.75
81873.75,449620.75
81874.25,449620.75
81874.75,449620.75
81875.25,449620.75
81875.75,449620.75
81876.25,449620.75
81876.75,449620.75
81877.25,449620.75
81877.75,449620.75
81878.25,449620.75
81878.75,449620.75
81879.25,449620.75
81879.75,449620.75
81880.25,449620.75
81880.75,449620.75
81881.25,449620.75
81881.75,449620.75
81882.25,449620.75
81882.75,449620.75
81883.25,449620.75
81883.75,449620.75
81884.25,449620.75
81884.75,449620.75
81885.25,449620.75
81885.75,449620.75
81886.25,449620.75
81886.75,449620.75
81887.25,449620.75
81887.75,449620.75
81888.25,449620.75
81888.75,449620.75
81889.25,449620.75
81889.75,449620.75
81890.25,449620.75
81890.75,449620.75
81891.25,449620.75
81891.75,449620.75
81892.25,449620.75
81892.75,449620.75
81893.25,449620.75
81893.75,449620.75
81894.25,449620.75
81894.75,449620.75
81895.25,449620.75
81873.25,449620.25
81873.75,449620.25
81874.25,449620.25
81874.75,449620.25
81875.25,449620.25
81875.75,449620.25
81876.25,449620.25
81876.75,449620.25
81877.25,449620.25
81877.75,449620.25
81878.25,449620.25
81878.75,449620.25
81879.25,449620.25
81879.75,449620.25
81880.25,449620.25
81880.75,449620.25
81881.25,449620.25
81881.75,449620.25
81882.25,449620.25
81882.75,449620.25
81883.25,449620.25
81883.75,449620.25
81884.25,449620.25
81884.75,449620.25
81885.25,449620.25
81885.75,449620.25
81886.25,449620.25
81886.75,449620.25
81887.25,449620.25
81887.75,449620.25
81888.25,449620.25
81888.75,449620.25
81889.25,449620.25
81889.75,449620.25
81890.25,449620.25
81890.75,449620.25
81891.25,449620.25
81891.75,449620.25
81892.25,449620.25
81892.75,449620.25
81893.25,449620.25
81893.75,449620.25
81894.25,449620.25
81894.75,449620.25
81895.25,449620.25
81895.75,449620.25
81873.75,449619.75
81874.25,449619.75
81874.75,449619.75
81875.25,449619.75
81875.75,449619.75
81876.25,449619.75
81876.75,449619.75
81877.25,449619.75
81877.75,449619.75
81878.25,449619.75
81878.75,449619.75
81879.25,449619.75
81879.75,449619.75
81880.25,449619.75
81880.75,449619.75
81881.25,449619.75
81881.75,449619.75
81882.25,449619.75
81882.75,449619.75
81883.25,449619.75
81883.75,449619.75
81884.25,449619.75
81884.75,449619.75
81885.25,449619.75
81885.75,449619.75
81886.25,449619.75
81886.75,449619.75
81887.25,449619.75
81887.75,449619.75
81888.25,449619.75
81888.75,449619.75
81889.25,449619.75
81889.75,449619.75
81890.25,449619.75
81890.75,449619.75
81891.25,449619.75
81891.75,449619.75
81892.25,449619.75
81892.75,449619.75
81893.25,449619.75
81893.75,449619.75
81894.25,449619.75
81894.75,449619.75
81895.25,449619.75
81895.75,449619.75
81896.25,449619.75
81873.75,449619.25
81874.25,449619.25
81874.75,449619.25
81875.25,449619.25
81875.75,449619.25
81876.25,449619.25
81876.75,449619.25
81877.25,449619.25
81877.75,449619.25
81878.25,449619.25
81878.75,449619.25
81879.25,449619.25
81879.75,449619.25
81880.25,449619.25
81880.75,449619.25
81881.25,449619.25
81881.75,449619.25
81882.25,449619.25
81882.75,449619.25
81883.25,449619.25
81883.75,449619.25
81884.25,449619.25
81884.75,449619.25
81885.25,449619.25
81885.75,449619.25
81886.25,449619.25
81886.75,449619.25
81887.25,449619.25
81887.75,449619.25
81888.25,449619.25
81888.75,449619.25
81889.75,449619.25
81890.25,449619.25
81890.75,449619.25
81891.25,449619.25
81891.75,449619.25
81892.25,449619.25
81892.75,449619.25
81893.25,449619.25
81893.75,449619.25
81894.25,449619.25
81894.75,449619.25
81895.25,449619.25
81895.75,449619.25
81896.25,449619.25
81874.25,449618.75
81874.75,449618.75
81875.25,449618.75
81875.75,449618.75
81876.25,449618.75
81876.75,449618.75
81877.25,449618.75
81877.75,449618.75
81878.25,449618.75
81878.75,449618.75
81879.25,449618.75
81879.75,449618.75
81880.25,449618.75
81880.75,449618.75
81881.25,449618.75
81881.75,449618.75
81882.25,449618.75
81882.75,449618.75
81883.25,449618.75
81883.75,449618.75
81884.25,449618.75
81884.75,449618.75
81885.25,449618.75
81885.75,449618.75
81886.25,449618.75
81886.75,449618.75
81887.25,449618.75
81887.75,449618.75
81888.25,449618.75
81888.75,449618.75
81889.25,449618.75
81889.75,449618.75
81890.25,449618.75
81890.75,449618.75
81891.25,449618.75
81891.75,449618.75
81892.25,449618.75
81892.75,449618.75
81893.25,449618.75
81893.75,449618.75
81894.25,449618.75
81894.75,449618.75
81895.25,449618.75
81895.75,449618.75
81896.25,449618.75
81896.75,449618.75
81874.25,449618.25
81874.75,449618.25
81875.25,449618.25
81875.75,449618.25
81876.25,449618.25
81876.75,449618.25
81877.25,449618.25
81877.75,449618.25
81878.25,449618.25
81878.75,449618.25
81879.25,449618.25
81879.75,449618.25
81880.25,449618.25
81880.75,449618.25
81881.25,449618.25
81881.75,449618.25
81882.25,449618.25
81882.75,449618.25
81883.25,449618.25
81883.75,449618.25
81884.25,449618.25
81884.75,449618.25
81885.25,449618.25
81885.75,449618.25
81886.25,449618.25
81886.75,449618.25
81887.25,449618.25
81887.75,449618.25
81888.25,449618.25
81888.75,449618.25
81889.25,449618.25
81889.75,449618.25
81890.25,449618.25
81890.75,449618.25
81891.25,449618.25
81891.75,449618.25
81892.25,449618.25
81892.75,449618.25
81893.25,449618.25
81893.75,449618.25
81894.25,449618.25
81894.75,449618.25
81895.25,449618.25
81895.75,449618.25
81896.25,449618.25
81896.75,449618.25
81874.75,449617.75
81875.25,449617.75
81875.75,449617.75
81876.25,449617.75
81876.75,449617.75
81877.25,449617.75
81877.75,449617.75
81878.25,449617.75
81878.75,449617.75
81879.25,449617.75
81879.75,449617.75
81880.25,449617.75
81880.75,449617.75
81881.25,449617.75
81881.75,449617.75
81882.25,449617.75
81882.75,449617.75
81883.25,449617.75
81883.75,449617.75
81884.25,449617.75
81884.75,449617.75
81885.25,449617.75
81885.75,449617.75
81886.25,449617.75
81886.75,449617.75
81887.25,449617.75
81887.75,449617.75
81888.25,449617.75
81888.75,449617.75
81889.25,449617.75
81889.75,449617.75
81890.25,449617.75
